s.no,Transaction ID,Date/Time of Sale,Product Name,Sales Amount,Quantity Sold,Payment Method
2795,102794,2024-04-08,Onion,126,7,UPI
2796,102795,2024-04-08,Turmeric Powder,104,4,Cash
2797,102796,2024-04-08,Curry Leaves,88,6,Cash
2798,102797,2024-04-08,Rasam Powder,106,2,Cash
2799,102798,2024-04-08,Coriander Powder,143,2,Cash
2800,102799,2024-04-08,Pickles,132,3,Cash
2801,102800,2024-04-08,Biscuits,10,1,Cash
2802,102801,2024-04-08,Curry Leaves,118,1,UPI
2803,102802,2024-04-08,Coriander Powder,121,5,UPI
2804,102803,2024-04-08,Brocolli,46,1,UPI
2805,102804,2024-04-08,Turmeric Powder,115,2,UPI
2806,102805,2024-04-08,Lemon,76,6,UPI
2807,102806,2024-04-08,Atta,67,1,Cash
2808,102807,2024-04-08,Cooking Oil,29,3,Cash
2809,102808,2024-04-08,Dal,80,7,UPI
2810,102809,2024-04-08,Salt,10,2,UPI
2811,102810,2024-04-08,Ghee,91,3,UPI
2812,102811,2024-04-08,Cauliflower,27,7,Cash
2813,102812,2024-04-08,Curry Leaves,93,6,UPI
2814,102813,2024-04-08,Honey,117,4,UPI
2815,102814,2024-04-08,Butter,83,7,Cash
2816,102815,2024-04-08,Chili Powder,145,2,Cash
2817,102816,2024-04-08,Eggs,51,6,UPI
2818,102817,2024-04-08,Brocolli,50,1,UPI
2819,102818,2024-04-08,Atta,96,4,Cash
2820,102819,2024-04-08,Coconut,85,2,UPI
2821,102820,2024-04-08,Chili Powder,28,5,UPI
2822,102821,2024-04-08,Coconut,59,6,UPI
2823,102822,2024-04-08,Turmeric Powder,87,3,Cash
2824,102823,2024-04-08,Wheat,100,1,UPI
2825,102824,2024-04-08,Tea,130,2,UPI
2826,102825,2024-04-08,Brinjal,90,1,Cash
2827,102826,2024-04-08,Bread,89,1,Cash
2828,102827,2024-04-08,Coffee,130,6,Cash
2829,102828,2024-04-08,Ghee,93,2,Cash
2830,102829,2024-04-09,Coconut,129,5,UPI
2831,102830,2024-04-09,Chili Powder,51,2,Cash
2832,102831,2024-04-09,Toothpaste,131,2,Cash
2833,102832,2024-04-09,Chili Powder,87,3,UPI
2834,102833,2024-04-09,Sugar,130,7,Cash
2835,102834,2024-04-09,Honey,48,3,UPI
2836,102835,2024-04-09,Coriander Powder,44,6,UPI
2837,102836,2024-04-09,Ghee,106,3,UPI
2838,102837,2024-04-09,Pickles,82,5,Cash
2839,102838,2024-04-09,Curry Leaves,84,5,UPI
2840,102839,2024-04-09,Dal,80,4,UPI
2841,102840,2024-04-09,Ghee,68,3,Cash
2842,102841,2024-04-09,Biscuits,10,4,Cash
2843,102842,2024-04-09,Turmeric Powder,28,3,Cash
2844,102843,2024-04-09,Biscuits,10,4,UPI
2845,102844,2024-04-09,Beans,115,4,UPI
2846,102845,2024-04-09,Sugar,130,2,Cash
2847,102846,2024-04-09,Milk,45,4,Cash
2848,102847,2024-04-09,Coriander Powder,35,1,Cash
2849,102848,2024-04-09,Biscuits,10,2,Cash
2850,102849,2024-04-09,Milk,45,7,Cash
2851,102850,2024-04-09,Sambar Powder,112,7,Cash
2852,102851,2024-04-09,Ghee,148,1,Cash
2853,102852,2024-04-09,Rasam Powder,123,6,UPI
2854,102853,2024-04-09,Jam,76,5,UPI
2855,102854,2024-04-09,Toothpaste,114,6,UPI
2856,102855,2024-04-09,Rasam Powder,136,6,Cash
2857,102856,2024-04-09,Rasam Powder,130,4,Cash
2858,102857,2024-04-09,Sugar,130,7,UPI
2859,102858,2024-04-09,Atta,70,3,UPI
2860,102859,2024-04-09,Brocolli,109,4,Cash
2861,102860,2024-04-09,Biscuits,10,3,Cash
2862,102861,2024-04-09,Maida,37,5,Cash
2863,102862,2024-04-09,Butter,107,2,UPI
2864,102863,2024-04-09,Tea,130,6,UPI
2865,102864,2024-04-09,Honey,126,7,UPI
2866,102865,2024-04-09,Ghee,45,4,UPI
2867,102866,2024-04-09,Curry Leaves,69,3,Cash
2868,102867,2024-04-09,Brocolli,27,1,Cash
2869,102868,2024-04-09,Biscuits,10,7,Cash
2870,102869,2024-04-09,Wheat,100,2,Cash
2871,102870,2024-04-09,Oil,120,7,UPI
2872,102871,2024-04-10,Soap,103,6,UPI
2873,102872,2024-04-10,Noodles,45,2,UPI
2874,102873,2024-04-10,Lemon,28,5,UPI
2875,102874,2024-04-10,Methi,24,3,Cash
2876,102875,2024-04-10,Chili Powder,75,4,UPI
2877,102876,2024-04-10,Chili Powder,77,1,Cash
2878,102877,2024-04-10,Tea,130,4,UPI
2879,102878,2024-04-10,Beans,69,2,UPI
2880,102879,2024-04-10,Lemon,85,2,UPI
2881,102880,2024-04-10,Tomato,138,2,Cash
2882,102881,2024-04-10,Rasam Powder,87,3,UPI
2883,102882,2024-04-10,Onion,42,5,Cash
2884,102883,2024-04-11,Tomato,102,7,Cash
2885,102884,2024-04-11,Rice,90,7,UPI
2886,102885,2024-04-11,Lady Finger,147,4,UPI
2887,102886,2024-04-11,Ghee,21,3,Cash
2888,102887,2024-04-11,Oil,120,6,UPI
2889,102888,2024-04-11,Coriander Leaves,103,5,UPI
2890,102889,2024-04-11,Onion,20,5,UPI
2891,102890,2024-04-11,Garam Masala,29,5,UPI
2892,102891,2024-04-11,Eggs,36,5,UPI
2893,102892,2024-04-11,Tea,130,5,Cash
2894,102893,2024-04-11,Brinjal,60,5,UPI
2895,102894,2024-04-11,Rice,90,3,UPI
2896,102895,2024-04-11,Cooking Oil,131,5,UPI
2897,102896,2024-04-11,Methi,34,6,UPI
2898,102897,2024-04-11,Eggs,41,6,UPI
2899,102898,2024-04-11,Brocolli,143,4,UPI
2900,102899,2024-04-11,Turmeric Powder,94,5,UPI
2901,102900,2024-04-11,Pickles,95,3,UPI
2902,102901,2024-04-11,Coriander Powder,71,1,UPI
2903,102902,2024-04-11,Curry Leaves,129,5,UPI
2904,102903,2024-04-11,Atta,107,6,UPI
2905,102904,2024-04-11,Rice,90,2,UPI
2906,102905,2024-04-11,Oil,120,4,UPI
2907,102906,2024-04-11,Cauliflower,120,2,UPI
2908,102907,2024-04-11,Ghee,108,4,UPI
2909,102908,2024-04-11,Wheat,100,5,UPI
2910,102909,2024-04-11,Mint Leaves,129,7,UPI
2911,102910,2024-04-11,Potato,39,3,UPI
2912,102911,2024-04-11,Curry Leaves,48,3,UPI
2913,102912,2024-04-11,Beans,22,4,UPI
2914,102913,2024-04-11,Tea,130,4,UPI
2915,102914,2024-04-11,Noodles,139,2,UPI
2916,102915,2024-04-11,Sugar,130,4,UPI
2917,102916,2024-04-11,Curry Leaves,51,4,Cash
2918,102917,2024-04-11,Garam Masala,70,1,Cash
2919,102918,2024-04-11,Curry Leaves,39,5,UPI
2920,102919,2024-04-11,Atta,86,7,Cash
2921,102920,2024-04-11,Atta,33,5,UPI
2922,102921,2024-04-11,Curry Leaves,101,4,UPI
2923,102922,2024-04-11,Onion,62,4,UPI
2924,102923,2024-04-11,Milk,45,7,UPI
2925,102924,2024-04-11,Spinach,42,1,UPI
2926,102925,2024-04-11,Onion,95,4,UPI
2927,102926,2024-04-11,Methi,30,3,Cash
2928,102927,2024-04-11,Bread,98,2,Cash
2929,102928,2024-04-11,Cooking Oil,31,3,UPI
2930,102929,2024-04-11,Mint Leaves,100,6,Cash
2931,102930,2024-04-11,Jam,80,1,Cash
2932,102931,2024-04-11,Mint Leaves,64,4,UPI
2933,102932,2024-04-11,Beans,116,4,Cash
2934,102933,2024-04-12,Rice,90,5,UPI
2935,102934,2024-04-12,Beans,46,3,UPI
2936,102935,2024-04-12,Butter,22,7,Cash
2937,102936,2024-04-12,Brocolli,58,7,UPI
2938,102937,2024-04-12,Pickles,33,7,Cash
2939,102938,2024-04-12,Jam,100,7,UPI
2940,102939,2024-04-12,Dal,80,5,UPI
2941,102940,2024-04-12,Dal,80,1,Cash
2942,102941,2024-04-12,Garam Masala,115,1,UPI
2943,102942,2024-04-12,Tomato,54,2,UPI
2944,102943,2024-04-12,Cooking Oil,29,1,UPI
2945,102944,2024-04-12,Curry Leaves,74,6,UPI
2946,102945,2024-04-12,Garam Masala,60,1,UPI
2947,102946,2024-04-12,Cooking Oil,150,7,Cash
2948,102947,2024-04-12,Lemon,110,1,Cash
2949,102948,2024-04-12,Oil,120,3,Cash
2950,102949,2024-04-12,Curry Leaves,54,3,Cash
2951,102950,2024-04-12,Turmeric Powder,103,7,Cash
2952,102951,2024-04-12,Lady Finger,140,1,UPI
2953,102952,2024-04-12,Coriander Powder,106,1,Cash
2954,102953,2024-04-12,Cauliflower,108,4,UPI
2955,102954,2024-04-12,Cooking Oil,68,7,UPI
2956,102955,2024-04-12,Turmeric Powder,112,4,Cash
2957,102956,2024-04-13,Noodles,70,2,Cash
2958,102957,2024-04-13,Milk,45,3,UPI
2959,102958,2024-04-13,Sambar Powder,77,3,UPI
2960,102959,2024-04-13,Tomato,90,1,Cash
2961,102960,2024-04-13,Cooking Oil,43,5,UPI
2962,102961,2024-04-13,Potato,59,7,UPI
2963,102962,2024-04-13,Brocolli,77,3,Cash
2964,102963,2024-04-13,Tomato,99,2,Cash
2965,102964,2024-04-13,Coconut,147,4,Cash
2966,102965,2024-04-13,Ghee,91,2,UPI
2967,102966,2024-04-14,Noodles,99,6,Cash
2968,102967,2024-04-14,Bread,141,2,UPI
2969,102968,2024-04-14,Lady Finger,57,5,Cash
2970,102969,2024-04-14,Pickles,116,5,UPI
2971,102970,2024-04-14,Rasam Powder,118,6,Cash
2972,102971,2024-04-14,Turmeric Powder,64,7,Cash
2973,102972,2024-04-14,Jam,49,1,UPI
2974,102973,2024-04-14,Onion,121,1,Cash
2975,102974,2024-04-14,Tea,130,5,UPI
2976,102975,2024-04-14,Butter,23,5,UPI
2977,102976,2024-04-14,Butter,128,2,UPI
2978,102977,2024-04-14,Tea,130,4,Cash
2979,102978,2024-04-14,Brinjal,109,5,UPI
2980,102979,2024-04-14,Spinach,51,4,UPI
2981,102980,2024-04-14,Biscuits,10,4,UPI
2982,102981,2024-04-14,Atta,51,1,UPI
2983,102982,2024-04-14,Lady Finger,74,4,Cash
2984,102983,2024-04-14,Lemon,44,6,Cash
2985,102984,2024-04-14,Coffee,130,5,UPI
2986,102985,2024-04-14,Coconut,148,3,UPI
2987,102986,2024-04-14,Potato,149,2,UPI
2988,102987,2024-04-14,Butter,64,1,Cash
2989,102988,2024-04-14,Eggs,88,1,Cash
2990,102989,2024-04-14,Onion,35,3,UPI
2991,102990,2024-04-14,Soap,21,1,UPI
2992,102991,2024-04-14,Beans,60,5,Cash
2993,102992,2024-04-14,Wheat,100,5,Cash
2994,102993,2024-04-14,Methi,50,3,UPI
2995,102994,2024-04-14,Brinjal,126,2,Cash
2996,102995,2024-04-14,Potato,44,7,Cash
2997,102996,2024-04-14,Beans,111,1,Cash
2998,102997,2024-04-14,Beans,96,3,UPI
2999,102998,2024-04-14,Lady Finger,131,6,Cash
3000,102999,2024-04-14,Lady Finger,46,6,UPI
3001,103000,2024-04-14,Dal,80,2,UPI
3002,103001,2024-04-14,Biscuits,10,7,UPI
3003,103002,2024-04-15,Milk,45,5,UPI
3004,103003,2024-04-15,Salt,10,3,UPI
3005,103004,2024-04-15,Oil,120,7,UPI
3006,103005,2024-04-15,Brinjal,115,5,UPI
3007,103006,2024-04-15,Pickles,132,7,Cash
3008,103007,2024-04-15,Brinjal,107,1,UPI
3009,103008,2024-04-15,Tomato,87,4,Cash
3010,103009,2024-04-15,Coffee,130,2,UPI
3011,103010,2024-04-15,Garam Masala,104,4,Cash
3012,103011,2024-04-15,Pickles,122,5,UPI
3013,103012,2024-04-15,Pickles,113,3,Cash
3014,103013,2024-04-15,Methi,69,7,Cash
3015,103014,2024-04-15,Oil,120,6,UPI
3016,103015,2024-04-15,Milk,45,5,UPI
3017,103016,2024-04-15,Ghee,118,4,Cash
3018,103017,2024-04-15,Cauliflower,146,3,UPI
3019,103018,2024-04-15,Potato,53,2,Cash
3020,103019,2024-04-15,Potato,39,6,UPI
3021,103020,2024-04-15,Lemon,120,4,UPI
3022,103021,2024-04-16,Tea,130,3,Cash
3023,103022,2024-04-16,Cooking Oil,52,5,Cash
3024,103023,2024-04-16,Chili Powder,58,3,Cash
3025,103024,2024-04-16,Tomato,91,1,Cash
3026,103025,2024-04-16,Sugar,130,1,UPI
3027,103026,2024-04-16,Potato,57,3,Cash
3028,103027,2024-04-16,Brinjal,34,6,UPI
3029,103028,2024-04-16,Methi,135,3,Cash
3030,103029,2024-04-16,Beans,38,5,Cash
3031,103030,2024-04-16,Coffee,130,2,Cash
3032,103031,2024-04-16,Cauliflower,146,2,UPI
3033,103032,2024-04-16,Lady Finger,76,1,UPI
3034,103033,2024-04-16,Lemon,100,1,Cash
3035,103034,2024-04-16,Pickles,144,2,UPI
3036,103035,2024-04-16,Tomato,101,1,UPI
3037,103036,2024-04-16,Coffee,130,6,UPI
3038,103037,2024-04-16,Sambar Powder,90,5,UPI
3039,103038,2024-04-16,Wheat,100,1,Cash
3040,103039,2024-04-16,Sugar,130,5,Cash
3041,103040,2024-04-16,Lemon,41,1,UPI
3042,103041,2024-04-16,Cauliflower,54,6,UPI
3043,103042,2024-04-16,Lady Finger,131,3,UPI
3044,103043,2024-04-16,Dal,80,2,Cash
3045,103044,2024-04-16,Sugar,130,4,UPI
3046,103045,2024-04-16,Eggs,120,2,UPI
3047,103046,2024-04-16,Potato,121,1,UPI
3048,103047,2024-04-16,Salt,10,4,UPI
3049,103048,2024-04-16,Bread,33,2,UPI
3050,103049,2024-04-16,Milk,45,5,Cash
3051,103050,2024-04-16,Sugar,130,4,UPI
3052,103051,2024-04-16,Pickles,122,3,Cash
3053,103052,2024-04-16,Lemon,117,6,Cash
3054,103053,2024-04-16,Salt,10,6,UPI
3055,103054,2024-04-16,Honey,49,5,UPI
3056,103055,2024-04-16,Rice,90,6,Cash
3057,103056,2024-04-16,Methi,104,5,Cash
3058,103057,2024-04-16,Tea,130,5,Cash
3059,103058,2024-04-16,Tea,130,7,UPI
3060,103059,2024-04-16,Biscuits,10,3,UPI
3061,103060,2024-04-16,Curry Leaves,41,4,UPI
3062,103061,2024-04-16,Maida,85,2,UPI
3063,103062,2024-04-16,Sugar,130,6,Cash
3064,103063,2024-04-16,Rasam Powder,108,2,Cash
3065,103064,2024-04-16,Spinach,69,2,Cash
3066,103065,2024-04-16,Coconut,122,6,UPI
3067,103066,2024-04-16,Mint Leaves,28,5,UPI
3068,103067,2024-04-16,Garam Masala,53,7,UPI
3069,103068,2024-04-16,Lady Finger,66,3,Cash
3070,103069,2024-04-17,Noodles,57,2,Cash
3071,103070,2024-04-17,Rasam Powder,93,7,UPI
3072,103071,2024-04-17,Toothpaste,131,5,Cash
3073,103072,2024-04-17,Salt,10,6,Cash
3074,103073,2024-04-17,Spinach,143,3,UPI
3075,103074,2024-04-17,Coriander Leaves,63,6,Cash
3076,103075,2024-04-17,Cooking Oil,132,4,Cash
3077,103076,2024-04-17,Garam Masala,140,6,Cash
3078,103077,2024-04-17,Garam Masala,140,1,UPI
3079,103078,2024-04-17,Eggs,22,6,Cash
3080,103079,2024-04-17,Ghee,60,5,UPI
3081,103080,2024-04-17,Brinjal,48,4,Cash
3082,103081,2024-04-17,Soap,88,4,Cash
3083,103082,2024-04-17,Jam,101,4,UPI
3084,103083,2024-04-17,Oil,120,4,Cash
3085,103084,2024-04-17,Soap,95,5,Cash
3086,103085,2024-04-17,Cooking Oil,134,4,Cash
3087,103086,2024-04-17,Salt,10,1,Cash
3088,103087,2024-04-17,Potato,135,5,UPI
3089,103088,2024-04-17,Lemon,40,2,UPI
3090,103089,2024-04-17,Rice,90,1,Cash
3091,103090,2024-04-17,Dal,80,4,Cash
3092,103091,2024-04-17,Maida,133,6,UPI
3093,103092,2024-04-17,Butter,83,7,UPI
3094,103093,2024-04-17,Atta,92,4,Cash
3095,103094,2024-04-17,Lady Finger,120,7,UPI
3096,103095,2024-04-17,Spinach,96,4,UPI
3097,103096,2024-04-17,Brinjal,139,1,UPI
3098,103097,2024-04-17,Garam Masala,127,2,Cash
3099,103098,2024-04-17,Rice,90,4,Cash
3100,103099,2024-04-17,Potato,32,6,UPI
3101,103100,2024-04-17,Chili Powder,106,5,Cash
3102,103101,2024-04-17,Rasam Powder,96,4,Cash
3103,103102,2024-04-18,Brocolli,106,6,Cash
3104,103103,2024-04-18,Maida,60,4,Cash
3105,103104,2024-04-18,Oil,120,2,Cash
3106,103105,2024-04-18,Bread,107,3,Cash
3107,103106,2024-04-18,Chili Powder,148,2,Cash
3108,103107,2024-04-18,Beans,124,6,UPI
3109,103108,2024-04-18,Cauliflower,61,7,Cash
3110,103109,2024-04-18,Tea,130,1,UPI
3111,103110,2024-04-18,Lemon,48,2,Cash
3112,103111,2024-04-18,Turmeric Powder,131,3,Cash
3113,103112,2024-04-18,Tomato,146,5,UPI
3114,103113,2024-04-18,Cauliflower,92,7,Cash
3115,103114,2024-04-18,Brocolli,89,5,UPI
3116,103115,2024-04-18,Coriander Leaves,141,1,Cash
3117,103116,2024-04-18,Lemon,120,4,UPI
3118,103117,2024-04-18,Potato,64,5,UPI
3119,103118,2024-04-18,Curry Leaves,32,4,UPI
3120,103119,2024-04-18,Maida,56,5,UPI
3121,103120,2024-04-18,Cooking Oil,55,1,UPI
3122,103121,2024-04-19,Noodles,27,5,UPI
3123,103122,2024-04-19,Coriander Leaves,29,1,UPI
3124,103123,2024-04-19,Biscuits,10,2,Cash
3125,103124,2024-04-19,Honey,63,4,UPI
3126,103125,2024-04-19,Sambar Powder,105,3,Cash
3127,103126,2024-04-19,Milk,45,7,Cash
3128,103127,2024-04-19,Spinach,76,1,Cash
3129,103128,2024-04-19,Noodles,134,2,Cash
3130,103129,2024-04-19,Mint Leaves,46,2,UPI
3131,103130,2024-04-19,Sugar,130,6,UPI
3132,103131,2024-04-19,Wheat,100,7,UPI
3133,103132,2024-04-19,Dal,80,3,UPI
3134,103133,2024-04-19,Toothpaste,72,1,UPI
3135,103134,2024-04-19,Eggs,46,1,UPI
3136,103135,2024-04-19,Spinach,65,3,Cash
3137,103136,2024-04-19,Coffee,130,4,UPI
3138,103137,2024-04-19,Turmeric Powder,96,3,UPI
3139,103138,2024-04-19,Coriander Powder,130,3,UPI
3140,103139,2024-04-19,Chili Powder,56,6,Cash
3141,103140,2024-04-19,Coriander Powder,28,1,UPI
3142,103141,2024-04-20,Tea,130,4,UPI
3143,103142,2024-04-20,Lemon,127,1,Cash
3144,103143,2024-04-20,Curry Leaves,68,2,Cash
3145,103144,2024-04-20,Cooking Oil,136,2,UPI
3146,103145,2024-04-20,Maida,96,3,Cash
3147,103146,2024-04-20,Sugar,130,1,UPI
3148,103147,2024-04-20,Curry Leaves,20,7,UPI
3149,103148,2024-04-20,Brocolli,97,7,Cash
3150,103149,2024-04-20,Garam Masala,106,5,Cash
3151,103150,2024-04-20,Brinjal,130,4,Cash
3152,103151,2024-04-20,Methi,87,6,UPI
3153,103152,2024-04-20,Maida,76,5,UPI
3154,103153,2024-04-20,Toothpaste,20,5,Cash
3155,103154,2024-04-20,Spinach,24,6,UPI
3156,103155,2024-04-20,Sambar Powder,123,6,Cash
3157,103156,2024-04-20,Onion,39,1,UPI
3158,103157,2024-04-20,Coriander Leaves,45,3,UPI
3159,103158,2024-04-20,Wheat,100,7,UPI
3160,103159,2024-04-20,Mint Leaves,141,4,UPI
3161,103160,2024-04-20,Ghee,121,3,Cash
3162,103161,2024-04-20,Coriander Powder,148,7,Cash
3163,103162,2024-04-20,Wheat,100,5,Cash
3164,103163,2024-04-20,Honey,58,3,Cash
3165,103164,2024-04-20,Coconut,53,1,UPI
3166,103165,2024-04-20,Onion,120,6,Cash
3167,103166,2024-04-20,Garam Masala,35,2,Cash
3168,103167,2024-04-20,Maida,28,3,UPI
3169,103168,2024-04-20,Eggs,141,4,UPI
3170,103169,2024-04-20,Cauliflower,52,4,UPI
3171,103170,2024-04-20,Eggs,61,4,UPI
3172,103171,2024-04-20,Coriander Leaves,142,2,UPI
3173,103172,2024-04-20,Pickles,55,6,Cash
3174,103173,2024-04-20,Rasam Powder,35,5,UPI
3175,103174,2024-04-20,Biscuits,10,7,Cash
3176,103175,2024-04-20,Noodles,137,6,UPI
3177,103176,2024-04-20,Salt,10,7,UPI
3178,103177,2024-04-20,Turmeric Powder,132,4,UPI
3179,103178,2024-04-20,Cooking Oil,94,4,UPI
3180,103179,2024-04-20,Turmeric Powder,28,1,UPI
3181,103180,2024-04-20,Oil,120,7,UPI
3182,103181,2024-04-20,Noodles,97,5,UPI
3183,103182,2024-04-20,Coriander Leaves,116,3,UPI
3184,103183,2024-04-20,Soap,20,7,Cash
3185,103184,2024-04-20,Oil,120,4,Cash
3186,103185,2024-04-20,Maida,97,1,Cash
3187,103186,2024-04-20,Milk,45,6,UPI
3188,103187,2024-04-20,Chili Powder,51,3,UPI
3189,103188,2024-04-20,Sugar,130,7,UPI
3190,103189,2024-04-21,Honey,123,7,Cash
3191,103190,2024-04-21,Methi,49,2,Cash
3192,103191,2024-04-21,Garam Masala,58,2,Cash
3193,103192,2024-04-21,Lady Finger,85,6,UPI
3194,103193,2024-04-21,Coconut,79,5,UPI
3195,103194,2024-04-21,Beans,57,2,Cash
3196,103195,2024-04-21,Tomato,145,7,Cash
3197,103196,2024-04-21,Turmeric Powder,77,2,Cash
3198,103197,2024-04-21,Spinach,37,1,UPI
3199,103198,2024-04-21,Toothpaste,110,2,Cash
3200,103199,2024-04-21,Bread,80,7,UPI
3201,103200,2024-04-21,Lady Finger,34,7,UPI
3202,103201,2024-04-21,Salt,10,5,Cash
3203,103202,2024-04-21,Pickles,21,3,Cash
3204,103203,2024-04-21,Oil,120,6,UPI
3205,103204,2024-04-21,Noodles,106,5,Cash
3206,103205,2024-04-21,Wheat,100,2,Cash
3207,103206,2024-04-21,Garam Masala,33,6,Cash
3208,103207,2024-04-21,Spinach,77,7,Cash
3209,103208,2024-04-21,Brocolli,141,6,UPI
3210,103209,2024-04-21,Lady Finger,68,1,UPI
3211,103210,2024-04-21,Jam,82,1,UPI
3212,103211,2024-04-21,Brocolli,104,5,UPI
3213,103212,2024-04-21,Brocolli,63,3,UPI
3214,103213,2024-04-21,Eggs,129,5,Cash
3215,103214,2024-04-21,Jam,125,6,UPI
3216,103215,2024-04-21,Oil,120,1,Cash
3217,103216,2024-04-21,Curry Leaves,79,5,UPI
3218,103217,2024-04-21,Tomato,99,2,UPI
3219,103218,2024-04-21,Methi,99,7,UPI
3220,103219,2024-04-21,Noodles,136,5,Cash
3221,103220,2024-04-21,Butter,115,2,UPI
3222,103221,2024-04-21,Biscuits,10,6,Cash
3223,103222,2024-04-21,Honey,59,6,Cash
3224,103223,2024-04-21,Brinjal,68,3,UPI
3225,103224,2024-04-21,Turmeric Powder,29,7,Cash
3226,103225,2024-04-21,Coconut,23,5,Cash
3227,103226,2024-04-21,Noodles,149,2,Cash
3228,103227,2024-04-21,Salt,10,5,UPI
3229,103228,2024-04-22,Mint Leaves,84,1,UPI
3230,103229,2024-04-22,Jam,123,3,Cash
3231,103230,2024-04-22,Chili Powder,127,2,Cash
3232,103231,2024-04-22,Biscuits,10,2,UPI
3233,103232,2024-04-22,Cauliflower,140,6,UPI
3234,103233,2024-04-22,Beans,124,1,Cash
3235,103234,2024-04-22,Turmeric Powder,125,3,UPI
3236,103235,2024-04-22,Noodles,80,6,UPI
3237,103236,2024-04-22,Soap,41,5,UPI
3238,103237,2024-04-22,Sugar,130,4,UPI
3239,103238,2024-04-22,Tea,130,7,Cash
3240,103239,2024-04-22,Potato,69,5,UPI
3241,103240,2024-04-22,Soap,127,3,UPI
3242,103241,2024-04-22,Lemon,127,3,UPI
3243,103242,2024-04-22,Sugar,130,4,Cash
3244,103243,2024-04-22,Biscuits,10,7,UPI
3245,103244,2024-04-22,Tea,130,4,Cash
3246,103245,2024-04-22,Onion,98,7,Cash
3247,103246,2024-04-22,Coffee,130,3,Cash
3248,103247,2024-04-22,Chili Powder,68,2,UPI
3249,103248,2024-04-22,Lemon,140,2,Cash
3250,103249,2024-04-22,Rasam Powder,87,7,UPI
3251,103250,2024-04-22,Sambar Powder,124,6,UPI
3252,103251,2024-04-22,Eggs,76,7,UPI
3253,103252,2024-04-22,Soap,25,2,Cash
3254,103253,2024-04-22,Methi,21,7,UPI
3255,103254,2024-04-22,Cauliflower,78,6,UPI
3256,103255,2024-04-22,Cooking Oil,60,1,Cash
3257,103256,2024-04-22,Lemon,148,2,UPI
3258,103257,2024-04-22,Brinjal,141,5,Cash
3259,103258,2024-04-23,Coffee,130,3,UPI
3260,103259,2024-04-23,Beans,43,1,UPI
3261,103260,2024-04-23,Tea,130,1,UPI
3262,103261,2024-04-23,Dal,80,6,Cash
3263,103262,2024-04-23,Mint Leaves,83,6,Cash
3264,103263,2024-04-23,Garam Masala,107,4,UPI
3265,103264,2024-04-23,Biscuits,10,4,UPI
3266,103265,2024-04-23,Beans,64,4,Cash
3267,103266,2024-04-23,Coriander Leaves,106,3,UPI
3268,103267,2024-04-23,Cooking Oil,141,6,Cash
3269,103268,2024-04-23,Bread,31,6,UPI
3270,103269,2024-04-23,Mint Leaves,105,1,Cash
3271,103270,2024-04-23,Cauliflower,25,3,Cash
3272,103271,2024-04-23,Jam,47,5,Cash
3273,103272,2024-04-23,Coriander Powder,81,6,Cash
3274,103273,2024-04-23,Jam,24,4,Cash
3275,103274,2024-04-23,Coconut,54,3,Cash
3276,103275,2024-04-23,Tea,130,5,Cash
3277,103276,2024-04-23,Rasam Powder,69,6,UPI
3278,103277,2024-04-23,Jam,49,6,UPI
3279,103278,2024-04-23,Atta,83,6,UPI
3280,103279,2024-04-23,Milk,45,3,UPI
3281,103280,2024-04-23,Coffee,130,3,Cash
3282,103281,2024-04-23,Pickles,134,2,UPI
3283,103282,2024-04-23,Curry Leaves,117,3,UPI
3284,103283,2024-04-23,Brinjal,138,5,Cash
3285,103284,2024-04-23,Toothpaste,108,7,UPI
3286,103285,2024-04-23,Cooking Oil,93,1,UPI
3287,103286,2024-04-23,Mint Leaves,86,5,Cash
3288,103287,2024-04-23,Milk,45,5,Cash
3289,103288,2024-04-23,Brocolli,127,6,UPI
3290,103289,2024-04-24,Dal,80,3,Cash
3291,103290,2024-04-24,Sugar,130,2,UPI
3292,103291,2024-04-24,Coriander Leaves,29,4,UPI
3293,103292,2024-04-24,Turmeric Powder,148,1,Cash
3294,103293,2024-04-24,Coconut,103,3,UPI
3295,103294,2024-04-24,Tea,130,3,UPI
3296,103295,2024-04-24,Turmeric Powder,36,3,Cash
3297,103296,2024-04-24,Tomato,136,1,Cash
3298,103297,2024-04-24,Chili Powder,135,7,Cash
3299,103298,2024-04-24,Wheat,100,7,UPI
3300,103299,2024-04-24,Rice,90,5,Cash
3301,103300,2024-04-24,Coriander Powder,80,1,Cash
3302,103301,2024-04-24,Soap,24,3,UPI
3303,103302,2024-04-24,Chili Powder,72,5,Cash
3304,103303,2024-04-24,Chili Powder,21,4,UPI
3305,103304,2024-04-24,Curry Leaves,145,4,UPI
3306,103305,2024-04-24,Maida,142,3,Cash
3307,103306,2024-04-24,Spinach,32,7,UPI
3308,103307,2024-04-24,Coconut,54,3,Cash
3309,103308,2024-04-24,Beans,34,7,Cash
3310,103309,2024-04-24,Rasam Powder,137,1,Cash
3311,103310,2024-04-24,Methi,92,5,UPI
3312,103311,2024-04-24,Jam,84,6,UPI
3313,103312,2024-04-24,Coriander Leaves,57,5,UPI
3314,103313,2024-04-24,Spinach,50,7,Cash
3315,103314,2024-04-24,Coffee,130,7,Cash
3316,103315,2024-04-24,Eggs,117,3,Cash
3317,103316,2024-04-24,Sugar,130,5,UPI
3318,103317,2024-04-24,Bread,51,7,Cash
